"TOA5","Rad_BarnTWR","CR300","1457","CR310.Std.05.01","CPU:barn_tower_script_v2_10min.cr300","51903","Barn_Table"
"TIMESTAMP","RECORD","BattV_Min","Panel_Temp_C_Avg","Air_Temp_C_Avg","Soil_Temp_C_1","Soil_Temp_C_2","Soil_Temp_C_3","Soil_Temp_C_4","Total_Rad_Avg","Diffuse_Rad_Avg","DeltaT_Avg","Diffuse_Rad_Max","DeltaT_Max(1)","DeltaT_Max(2)","Direct_Rad_Std","Total_Rad_Std","Diffuse_Rad_Std","RH","VWC_1","VWC_2","VWC_3","VWC_4","EC_1","EC_2","EC_3","EC_4"
"TS","RN","Volts","deg C","deg C","deg C","deg C","deg C","deg C","umol/m^2/s","umol/m^2/s","","umol/m^2/s","","","umol/m^2/s","umol/m^2/s","umol/m^2/s","%","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","dS/m","dS/m","dS/m","dS/m"
"","","Min","Avg","Avg","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Max","Max","Max","Std","Std","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-07-12 07:40:00",52833,13.11,29.66,18.75978,17.34,16.53,16.2,16.11,1546.924,1335.913,0,1356.319,0,0,4.626788,16.12868,12.80779,55.34655,0,0.124,0.299,0.306,0.004,0.019,0.007,0.004
"2018-07-12 07:50:00",52834,13.08,30.89,19.03673,17.42,16.61,16.19,16.11,1592.373,1386.202,0,1410.973,0,0,0.9540415,13.90389,14.70584,55.64348,0,0.124,0.299,0.306,0.004,0.019,0.006,0.004
"2018-07-12 08:00:00",52835,13.06,31.97,19.37735,17.48,16.67,16.23,16.11,1641.543,1435.419,0,1452.08,0,0,0.610918,11.59336,11.24765,52.10978,0,0.124,0.299,0.306,0.004,0.019,0.006,0.004
"2018-07-12 08:10:00",52836,13.06,32.87,19.94369,17.52,16.73,16.24,16.1,1690.021,1482.135,0,1498.707,0,0,1.077037,12.45698,11.53919,54.71069,0,0.124,0.299,0.306,0.004,0.019,0.005,0.004
"2018-07-12 08:20:00",52837,13.03,33.6,19.74222,17.78,16.75,16.26,16.09,1644.615,1432.804,0,1564.864,0,0,6.475364,297.5623,291.5775,56.07517,0,0.124,0.299,0.306,0.005,0.019,0.006,0.003
"2018-07-12 08:30:00",52838,13.05,34.18,20.04853,18.28,16.85,16.28,16.09,1787.579,1559.24,0,1581.449,0,0,5.306932,12.67247,14.25182,50.10442,0,0.123,0.299,0.306,0.004,0.02,0.006,0.004
"2018-07-12 08:40:00",52839,13,34.7,20.103,18.87,16.96,16.3,16.04,1837.215,1588.762,0,1603.2,0,0,15.4901,21.2288,10.19527,46.45697,0,0.123,0.299,0.306,0.004,0.019,0.005,0.004
"2018-07-12 08:50:00",52840,13,35.18,20.24334,19.47,17.1,16.31,16.08,1841.547,1616.116,0,1631.921,0,0,5.6307,9.320346,11.50504,45.02193,0,0.123,0.299,0.306,0.005,0.019,0.006,0.004
"2018-07-12 09:00:00",52841,12.98,35.42,20.67392,19.73,17.33,16.34,16.08,1880.977,1660.453,0,1677.969,0,0,3.214143,9.944461,11.93076,44.1291,0,0.123,0.298,0.306,0.004,0.019,0.005,0.004
"2018-07-12 09:10:00",52842,13.03,35.21,20.71398,19.65,17.49,16.39,16.05,1915.301,1695.028,0,1710.356,0,0,0.3674026,10.56253,10.37198,44.41537,0,0.123,0.298,0.306,0.004,0.019,0.005,0.004
"2018-07-12 09:20:00",52843,13,34.61,20.74375,19.5,17.65,16.41,16.05,1988.067,1758.695,0,1788.075,0,0,6.566439,20.69,24.34374,47.46211,0,0.123,0.298,0.305,0.004,0.021,0.006,0.004
"2018-07-12 09:30:00",52844,13.01,34.1,20.68647,19.44,17.75,16.47,16.06,2028.884,1805.791,0,1822.525,0,0,1.446218,11.02989,10.25189,46.81347,0,0.123,0.298,0.305,0.004,0.019,0.005,0.004
"2018-07-12 09:40:00",52845,13.02,33.75,20.88096,19.35,17.8,16.47,16.04,2075.494,1849.633,0,1901.097,0,0,2.307498,22.31204,20.43355,43.05846,0,0.123,0.298,0.305,0.005,0.019,0.005,0.004
"2018-07-12 09:50:00",52846,13.03,33.44,20.8799,19.38,17.84,16.51,16.05,2116.123,1886.142,0,1899.258,0,0,1.015342,5.662799,5.740184,45.24442,0,0.123,0.298,0.305,0.004,0.02,0.007,0.004
"2018-07-12 10:00:00",52847,13.02,33.14,21.20378,19.34,17.88,16.58,16.03,2132.144,1900.605,0,1907.668,0,0,3.908698,9.683937,6.44984,43.8279,0,0.123,0.298,0.305,0.004,0.02,0.005,0.004
"2018-07-12 10:10:00",52848,13.01,33.03,21.73679,19.29,17.95,16.59,16.05,2164.345,1920.421,0,1928.009,0,0,4.345947,6.207872,5.47651,44.50117,0,0.123,0.298,0.304,0.004,0.019,0.006,0.004
"2018-07-12 10:20:00",52849,13.02,33.02,21.19083,19.3,17.97,16.64,16.04,2122.702,1861.231,0,1991.259,0,0,7.851278,150.9284,147.4022,47.09466,0,0.123,0.297,0.305,0.004,0.02,0.005,0.004
"2018-07-12 10:30:00",52850,13.02,33.05,21.75851,19.27,17.97,16.69,16.07,2027.424,1754.627,0,1941.121,0,0,15.53451,304.8997,310.4381,47.6463,0,0.122,0.297,0.305,0.004,0.019,0.005,0.004
"2018-07-12 10:40:00",52851,13.04,33.03,22.05868,19.37,18.03,16.72,16.04,2205.196,1915.133,0,1944.796,0,0,11.61785,12.43614,14.5335,44.95614,0,0.122,0.297,0.305,0.004,0.019,0.006,0.003
"2018-07-12 10:50:00",52852,13.02,33.01,22.03156,19.86,18.02,16.73,16.07,2244.078,1920.504,0,1963.74,0,0,37.78361,41.93987,23.13391,45.04618,0,0.122,0.296,0.304,0.004,0.02,0.006,0.004
"2018-07-12 11:00:00",52853,13.08,33.05,22.00222,20.35,18.08,16.78,16.03,2166.89,1849.785,0,2047.214,0,0,21.70755,202.6411,206.7047,44.30785,0,0.122,0.296,0.304,0.004,0.019,0.006,0.004
"2018-07-12 11:10:00",52854,13.02,33.18,22.31708,20.45,18.23,16.81,16.04,2176.592,1900.647,0,1916.631,0,0,10.23192,15.89849,9.57315,43.62922,0,0.122,0.296,0.304,0.004,0.021,0.006,0.004
"2018-07-12 11:20:00",52855,13.02,33.33,22.14755,20.37,18.31,16.81,16.06,2148.304,1873.952,0,1879.74,0,0,3.296633,5.139321,4.368961,44.46668,0,0.122,0.296,0.304,0.004,0.02,0.006,0.004
"2018-07-12 11:30:00",52856,13.02,33.52,22.42654,20.25,18.35,16.83,16.06,2136.524,1866.131,0,1872.311,0,0,10.21153,6.694355,4.115107,43.13975,0,0.122,0.296,0.304,0.004,0.02,0.006,0.004
"2018-07-12 11:40:00",52857,13.02,33.6,22.42737,20.13,18.43,16.89,16.06,2100.168,1829.418,0,1850.297,0,0,9.941164,8.668219,9.25436,40.81694,0,0.122,0.296,0.303,0.005,0.02,0.006,0.004
"2018-07-12 11:50:00",52858,13.02,33.59,22.52938,20.01,18.48,16.89,16.09,2109.562,1816.477,0,1837.686,0,0,40.94562,28.54644,16.52896,42.04343,0,0.122,0.296,0.303,0.004,0.02,0.006,0.004
"2018-07-12 12:00:00",52859,13.02,33.66,23.22995,19.92,18.46,16.92,16.09,1658.523,1145.248,0,1890.007,0,0,56.67502,705.2241,703.2686,44.07149,0,0.122,0.295,0.303,0.004,0.02,0.006,0.003
"2018-07-12 12:10:00",52860,13.02,33.73,22.57713,19.87,18.48,16.95,16.09,1453.22,1041.473,0,1830.812,0,0,59.06845,813.4524,818.777,45.72925,0,0.122,0.295,0.303,0.004,0.02,0.006,0.003
"2018-07-12 12:20:00",52861,13.03,33.64,23.002,19.82,18.46,16.98,16.1,2172.268,1680.155,0,1782.35,0,0,91.67269,138.0672,153.3229,41.09234,0,0.122,0.295,0.303,0.004,0.019,0.005,0.004
"2018-07-12 12:30:00",52862,13.02,33.65,23.36055,19.81,18.44,17.03,16.08,1985.096,1395.44,0,1788.49,0,0,18.77705,476.7534,463.1441,44.25093,0,0.122,0.295,0.303,0.004,0.019,0.006,0.003
"2018-07-12 12:40:00",52863,13.06,33.71,23.2779,19.75,18.46,17.02,16.08,1125.466,595.7271,0,1730.606,0,0,40.7536,666.7856,637.5767,45.28776,0,0.122,0.295,0.303,0.004,0.02,0.006,0.004
"2018-07-12 12:50:00",52864,13.01,33.64,23.17004,19.71,18.49,17.04,16.12,1923.674,1414.946,0,1609.027,0,0,15.67063,479.7411,467.7306,44.403,0,0.122,0.294,0.303,0.004,0.02,0.006,0.004
"2018-07-12 13:00:00",52865,13.01,33.57,23.84725,19.83,18.46,17.07,16.09,2188.513,1557.657,0,1645.725,0,0,40.80639,118.2797,101.9782,37.8239,0,0.122,0.294,0.303,0.004,0.02,0.005,0.004
"2018-07-12 13:10:00",52866,13.04,33.61,23.32263,19.8,18.42,17.09,16.13,955.3572,385.1905,0,1643.29,0,0,33.29316,655.6744,623.5314,45.32812,0,0.122,0.294,0.303,0.004,0.019,0.005,0.004
"2018-07-12 13:20:00",52867,13.02,33.56,23.26763,19.78,18.46,17.07,16.16,1930.299,1333.674,0,1532.294,0,0,28.71926,418.4017,411.817,41.77074,0,0.122,0.294,0.302,0.004,0.02,0.005,0.003
"2018-07-12 13:30:00",52868,13.03,33.51,24.05239,19.79,18.48,17.12,16.13,1946.396,1500.682,0,1516.984,0,0,25.27634,21.02827,14.15309,41.81915,0,0.122,0.294,0.302,0.004,0.02,0.007,0.004
"2018-07-12 13:40:00",52869,13.01,33.54,24.22509,19.8,18.44,17.12,16.17,1885.788,1314.794,0,1481.928,0,0,136.332,146.9919,199.7212,39.58924,0,0.122,0.294,0.302,0.004,0.02,0.006,0.004
"2018-07-12 13:50:00",52870,13.01,33.57,23.37981,19.78,18.5,17.12,16.16,1022.739,280.1119,0,1240.56,0,0,20.02498,377.9394,370.3551,44.51802,0,0.122,0.294,0.302,0.004,0.019,0.006,0.004
"2018-07-12 14:00:00",52871,13.03,33.55,22.95111,19.76,18.52,17.16,16.19,774.4903,214.3897,0,1410.023,0,0,91.38457,485.5771,410.234,39.22044,0,0.122,0.294,0.302,0.004,0.019,0.006,0.004
"2018-07-12 14:10:00",52872,13.03,33.38,22.70462,19.68,18.45,17.16,16.18,445.6849,0.7575867,0,6.876678,0,0,10.05964,11.5882,2.162092,45.13523,0,0.122,0.294,0.302,0.003,0.02,0.006,0.003
"2018-07-12 14:20:00",52873,13.02,33.14,22.68894,19.59,18.48,17.17,16.2,517.446,10.16136,0,23.75684,0,0,34.0172,38.14872,6.025976,51.08944,0,0.122,0.293,0.301,0.004,0.02,0.006,0.003
"2018-07-12 14:30:00",52874,13.07,32.93,23.08842,19.55,18.49,17.18,16.2,1330.699,657.4614,0,1313.009,0,0,47.06617,600.5549,559.3339,45.42758,0,0.121,0.293,0.301,0.004,0.019,0.005,0.004
"2018-07-12 14:40:00",52875,13.03,32.79,23.22812,19.55,18.46,17.19,16.18,1213.498,546.8043,0,1247.687,0,0,15.9968,313.34,308.5959,44.83215,0,0.121,0.293,0.301,0.004,0.019,0.006,0.003
"2018-07-12 14:50:00",52876,13.04,32.73,23.30338,19.5,18.45,17.19,16.22,696.855,73.43303,0,148.4886,0,0,7.579473,36.80577,35.91986,46.21651,0,0.121,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-12 15:00:00",52877,13.02,32.66,22.75818,19.48,18.46,17.19,16.2,986.8346,425.7964,0,1168.137,0,0,40.99899,408.4034,424.851,45.34965,0,0.121,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-12 15:10:00",52878,13.04,32.58,22.82191,19.42,18.39,17.21,16.23,661.6981,199.3031,0,517.2034,0,0,27.17064,176.2937,155.5952,42.50914,0,0.121,0.293,0.301,0.004,0.02,0.006,0.004
"2018-07-12 15:20:00",52879,13.05,32.45,22.49847,19.34,18.42,17.19,16.22,409.7608,41.38284,0,112.5753,0,0,33.68343,55.61489,26.84769,46.16698,0,0.121,0.292,0.301,0.004,0.019,0.005,0.004
"2018-07-12 15:30:00",52880,13.04,32.31,22.49735,19.32,18.43,17.21,16.23,1040.193,613.1129,0,781.9612,0,0,43.60537,302.5952,305.5755,44.27516,0,0.121,0.292,0.301,0.004,0.02,0.005,0.004
"2018-07-12 15:40:00",52881,13.04,32.14,23.11104,19.29,18.37,17.22,16.25,978.5269,713.9089,0,751.0989,0,0,14.5552,38.99775,25.0465,44.35585,0,0.121,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 15:50:00",52882,13.05,32,22.97062,19.23,18.4,17.22,16.26,631.2849,394.2793,0,682.767,0,0,4.805104,208.0395,204.2304,45.02964,0,0.121,0.292,0.301,0.004,0.02,0.005,0.004
"2018-07-12 16:00:00",52883,13.05,31.9,22.97605,19.17,18.38,17.23,16.22,806.3851,551.4796,0,591.6407,0,0,8.693478,50.19447,51.45734,44.71082,0,0.121,0.292,0.301,0.004,0.02,0.005,0.004
"2018-07-12 16:10:00",52884,13.05,31.79,22.9423,19.14,18.33,17.22,16.26,550.3264,266.3882,0,503.0774,0,0,33.03019,206.4271,176.8084,43.79256,0,0.121,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 16:20:00",52885,13.05,31.7,23.24366,19.1,18.3,17.23,16.24,787.4426,436.6796,0,451.1772,0,0,7.318322,7.677561,12.64631,41.97794,0,0.121,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 16:30:00",52886,13.05,31.65,23.10601,19.1,18.32,17.24,16.28,708.3369,385.1241,0,415.9745,0,0,16.91669,35.20949,19.02638,45.8556,0,0.121,0.292,0.301,0.004,0.018,0.006,0.004
"2018-07-12 16:40:00",52887,13.05,31.61,23.06471,19.07,18.28,17.25,16.27,580.4556,325.1432,0,354.6624,0,0,11.75721,28.96599,17.52621,45.98439,0,0.121,0.292,0.301,0.004,0.019,0.005,0.004
"2018-07-12 16:50:00",52888,13.04,31.6,22.89721,19.03,18.26,17.26,16.29,492.6755,279.4359,0,306.7739,0,0,16.55854,34.34117,18.00222,47.80212,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 17:00:00",52889,13.04,31.53,22.51808,19,18.25,17.25,16.28,392.1207,226.8559,0,247.0079,0,0,9.025872,24.0023,15.3989,48.44782,0,0.12,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 17:10:00",52890,13.07,31.42,22.22767,18.94,18.26,17.22,16.31,320.8043,171.7816,0,196.239,0,0,2.160923,19.18021,17.28042,49.07789,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 17:20:00",52891,13.05,31.3,22.06379,18.9,18.23,17.25,16.31,259.8192,122.786,0,140.3065,0,0,4.181568,17.06355,12.96745,48.83287,0,0.12,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 17:30:00",52892,13.11,31.15,21.93277,18.8,18.24,17.24,16.28,206.4828,85.66029,0,101.0668,0,0,5.355958,14.44817,9.136962,49.69335,0,0.12,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 17:40:00",52893,13.05,30.97,21.68771,18.74,18.19,17.19,16.29,155.2119,53.03004,0,66.73388,0,0,5.917121,15.32839,9.456228,50.62094,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 17:50:00",52894,13.06,30.76,21.37697,18.65,18.12,17.24,16.32,81.31244,3.683781,0,13.72688,0,0,6.479768,9.781672,3.946322,52.05839,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 18:00:00",52895,13.08,30.53,20.94644,18.56,18.17,17.23,16.28,54.25388,0.7798313,0,0.8822975,0,0,5.951114,6.012277,0.06750719,55.09721,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 18:10:00",52896,13.09,30.24,20.66268,18.5,18.07,17.21,16.29,38.04743,0.674256,0,0.7420998,0,0,3.963826,3.997823,0.04723299,54.4945,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 18:20:00",52897,13.09,29.96,20.55515,18.45,18.05,17.24,16.33,23.08498,0.8050083,0,1.799994,0,0,4.069638,3.936687,0.3789677,55.16938,0,0.12,0.292,0.301,0.003,0.019,0.006,0.004
"2018-07-12 18:30:00",52898,13.08,29.7,20.53096,18.36,18.02,17.17,16.35,11.89097,1.004892,0,1.292863,0,0,2.567666,2.585083,0.2994608,54.12449,0,0.12,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 18:40:00",52899,13.09,29.36,20.17656,18.27,17.99,17.24,16.3,5.461745,0.8167029,0,1.24029,0,0,1.064931,1.212436,0.3069094,54.87828,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 18:50:00",52900,13.15,29.07,19.91579,18.2,17.94,17.19,16.34,3.953549,0.4544868,0,0.4735131,0,0,0.009126161,0.01311439,0.01509879,55.50633,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 19:00:00",52901,13.11,28.82,19.76367,18.15,17.91,17.18,16.32,3.955444,0.4655378,0,0.4860306,0,0,0.006106709,0.01297336,0.01518343,56.03596,0,0.12,0.292,0.301,0.004,0.019,0.005,0.004
"2018-07-12 19:10:00",52902,13.09,28.59,19.61899,18.04,17.86,17.17,16.34,3.955122,0.4579559,0,0.4806659,0,0,0.00531968,0.006577051,0.01028884,57.11365,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 19:20:00",52903,13.1,28.4,19.50249,17.99,17.82,17.15,16.33,3.945931,0.4574195,0,0.4817388,0,0,0.008592339,0.0135686,0.01229878,56.73088,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 19:30:00",52904,13.1,28.22,19.38568,17.92,17.81,17.15,16.32,3.940388,0.454165,0,0.4677911,0,0,0.00686899,0.007759677,0.008159278,59.19124,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 19:40:00",52905,13.13,28.1,19.2958,17.87,17.76,17.17,16.32,3.946933,0.4571333,0,0.4756591,0,0,0.005173882,0.01111039,0.009399632,60.04567,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 19:50:00",52906,13.15,27.96,19.11508,17.8,17.73,17.13,16.32,3.950116,0.4613893,0,0.4846001,0,0,0.006737365,0.01044524,0.01116776,61.16724,0,0.12,0.292,0.301,0.004,0.019,0.005,0.004
"2018-07-12 20:00:00",52907,13.12,27.85,18.81358,17.74,17.64,17.1,16.36,3.939386,0.4540934,0,0.4674332,0,0,0.007789704,0.008876354,0.008009919,62.31358,0,0.12,0.292,0.301,0.004,0.02,0.006,0.004
"2018-07-12 20:10:00",52908,13.15,27.77,18.82575,17.7,17.67,17.1,16.33,3.929551,0.4504455,0,0.4724402,0,0,0.005258576,0.01086923,0.01161115,61.87312,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 20:20:00",52909,13.15,27.72,18.76772,17.65,17.55,17.1,16.33,3.933092,0.4484785,0,0.4677911,0,0,0.006951834,0.007690811,0.009632388,61.61962,0,0.12,0.292,0.301,0.003,0.019,0.007,0.004
"2018-07-12 20:30:00",52910,13.11,27.64,18.78464,17.6,17.56,17.07,16.32,3.937813,0.4490149,0,0.4663603,0,0,0.007146407,0.01106277,0.01202672,60.56443,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 20:40:00",52911,13.12,27.57,18.83547,17.56,17.55,17.09,16.36,3.931018,0.4458677,0,0.4642146,0,0,0.006158129,0.008412028,0.01226654,59.26813,0,0.12,0.292,0.301,0.004,0.019,0.007,0.004
"2018-07-12 20:50:00",52912,13.13,27.52,18.68826,17.5,17.45,17.03,16.34,3.927119,0.4466187,0,0.4602807,0,0,0.003983948,0.01071136,0.009704905,59.15168,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 21:00:00",52913,13.13,27.46,18.53279,17.48,17.46,17.01,16.35,3.93345,0.4521622,0,0.4710097,0,0,0.006042802,0.007495396,0.009992184,60.48249,0,0.12,0.292,0.301,0.003,0.02,0.006,0.004
"2018-07-12 21:10:00",52914,13.12,27.39,18.31724,17.43,17.42,17.04,16.36,3.933628,0.4596368,0,0.4742286,0,0,0.005261208,0.008938777,0.0113421,62.00852,0,0.12,0.292,0.301,0.004,0.019,0.006,0.003
"2018-07-12 21:20:00",52915,13.13,27.35,18.32693,17.4,17.37,17,16.34,3.915353,0.4465114,0,0.4706521,0,0,0.00514564,0.01466999,0.01283842,63.70946,0,0.12,0.292,0.301,0.004,0.018,0.005,0.004
"2018-07-12 21:30:00",52916,13.17,27.34,18.55962,17.36,17.37,17,16.35,3.917892,0.4462611,0,0.4595654,0,0,0.00568061,0.007214153,0.01041316,64.40414,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 21:40:00",52917,13.14,27.41,18.56774,17.34,17.33,16.95,16.31,3.93041,0.4526986,0,0.474586,0,0,0.008941577,0.01309798,0.01747806,64.9332,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 21:50:00",52918,13.12,27.52,18.49497,17.3,17.3,16.95,16.31,3.918787,0.4426132,0,0.4563465,0,0,0.008166059,0.01256144,0.01157578,65.39825,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 22:00:00",52919,13.12,27.58,18.26943,17.33,17.25,16.95,16.29,3.919073,0.4515899,0,0.4756589,0,0,0.009466595,0.01279903,0.01486245,66.00169,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 22:10:00",52920,13.13,27.59,18.06777,17.28,17.25,16.94,16.3,3.904803,0.4409323,0,0.4495513,0,0,0.00819173,0.007773314,0.005276725,66.38605,0,0.12,0.292,0.301,0.003,0.019,0.006,0.004
"2018-07-12 22:20:00",52921,13.14,27.54,17.98922,17.24,17.22,16.91,16.3,3.895397,0.4403243,0,0.4710097,0,0,0.009975232,0.009989576,0.0122663,66.60721,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 22:30:00",52922,13.12,27.48,17.89303,17.21,17.19,16.9,16.31,3.897435,0.4425775,0,0.4642146,0,0,0.008248633,0.009330219,0.01338946,66.41051,0,0.12,0.292,0.301,0.004,0.02,0.006,0.003
"2018-07-12 22:40:00",52923,13.14,27.42,17.94656,17.18,17.16,16.87,16.31,3.891034,0.4310973,0,0.4484785,0,0,0.007910504,0.009540008,0.01268497,65.27599,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 22:50:00",52924,13.12,27.39,17.9609,17.18,17.16,16.85,16.33,3.888709,0.4348882,0,0.4470479,0,0,0.007190308,0.01151579,0.007717017,65.40853,0,0.12,0.292,0.301,0.004,0.018,0.005,0.004
"2018-07-12 23:00:00",52925,13.13,27.34,17.94456,17.15,17.16,16.84,16.3,3.887243,0.4343875,0,0.4509819,0,0,0.006806741,0.008261071,0.009398742,64.89731,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 23:10:00",52926,13.13,27.31,17.94927,17.12,17.13,16.85,16.25,3.888602,0.4344233,0,0.454916,0,0,0.007250514,0.008854699,0.009338473,64.86138,0,0.12,0.292,0.301,0.003,0.018,0.005,0.004
"2018-07-12 23:20:00",52927,13.15,27.28,17.92298,17.1,17.09,16.81,16.3,3.890926,0.43614,0,0.4542007,0,0,0.003947041,0.007556638,0.009673765,65.28341,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 23:30:00",52928,13.13,27.27,17.83198,17.1,17.08,16.82,16.28,3.885991,0.4304892,0,0.4463327,0,0,0.01178687,0.008602773,0.01040852,66.25826,0,0.12,0.292,0.301,0.004,0.019,0.006,0.004
"2018-07-12 23:40:00",52929,13.14,27.24,17.71976,17.07,17.06,16.81,16.31,3.88642,0.4313834,0,0.4477632,0,0,0.005192646,0.01157163,0.00981105,67.42529,0,0.12,0.293,0.301,0.003,0.019,0.005,0.004
"2018-07-12 23:50:00",52930,13.15,27.21,17.58925,17.04,17.03,16.79,16.25,3.888173,0.4393944,0,0.454916,0,0,0.005006413,0.008299665,0.01020889,68.85107,0,0.12,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-13 00:00:00",52931,13.12,27.17,17.38867,16.97,17.06,16.76,16.29,3.867251,0.4269845,0,0.440968,0,0,0.003573555,0.01040972,0.009235713,70.47942,0,0.12,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-13 00:10:00",52932,13.13,27.05,17.2132,16.93,17.02,16.75,16.22,3.857344,0.4205469,0,0.430239,0,0,0.006292903,0.005374549,0.009750402,71.14199,0,0.12,0.293,0.301,0.004,0.018,0.006,0.004
"2018-07-13 00:20:00",52933,13.14,26.96,17.16933,16.93,16.97,16.76,16.24,3.852587,0.4190448,0,0.4395375,0,0,0.00867695,0.009129293,0.01212178,72.9902,0,0.12,0.293,0.301,0.003,0.019,0.006,0.004
"2018-07-13 00:30:00",52934,13.13,26.85,16.91906,16.87,16.97,16.73,16.26,3.847223,0.4259472,0,0.4495513,0,0,0.006648698,0.01003564,0.01145225,74.75426,0,0.12,0.293,0.301,0.004,0.019,0.006,0.003
"2018-07-13 00:40:00",52935,13.14,26.76,16.91894,16.84,16.95,16.7,16.22,3.840893,0.4175785,0,0.4370341,0,0,0.005065341,0.01125984,0.01049557,75.51797,0,0.12,0.293,0.301,0.004,0.018,0.006,0.004
"2018-07-13 00:50:00",52936,13.13,26.64,16.82872,16.78,16.92,16.72,16.22,3.83957,0.4204754,0,0.4334576,0,0,0.00632278,0.01034863,0.008475451,76.15828,0,0.12,0.293,0.301,0.003,0.018,0.006,0.004
"2018-07-13 01:00:00",52937,13.13,26.54,16.7705,16.76,16.88,16.7,16.24,3.842395,0.4207973,0,0.4348884,0,0,0.005692638,0.009113541,0.008576172,76.72337,0,0.12,0.293,0.301,0.003,0.019,0.005,0.003
"2018-07-13 01:10:00",52938,13.14,26.47,16.73444,16.74,16.87,16.68,16.23,3.83796,0.4177931,0,0.443114,0,0,0.009193188,0.01149818,0.01381137,77.30144,0,0.12,0.293,0.301,0.004,0.019,0.006,0.003
"2018-07-13 01:20:00",52939,13.14,26.42,16.88718,16.74,16.85,16.68,16.23,3.847008,0.4248743,0,0.4395375,0,0,0.006793347,0.009075899,0.01257547,77.38425,0,0.12,0.293,0.301,0.004,0.019,0.005,0.004
"2018-07-13 01:30:00",52940,13.14,26.38,16.76833,16.68,16.84,16.64,16.21,3.842216,0.4138592,0,0.4284508,0,0,0.006680181,0.01286413,0.01348143,77.91133,0,0.12,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-13 01:40:00",52941,13.14,26.37,16.7356,16.67,16.82,16.62,16.19,3.844755,0.4204754,0,0.4441869,0,0,0.009140538,0.01375414,0.01652819,78.98038,0,0.12,0.293,0.301,0.004,0.019,0.005,0.004
"2018-07-13 01:50:00",52942,13.16,26.3,16.54787,16.67,16.76,16.63,16.2,3.846472,0.4262334,0,0.4384646,0,0,0.003809129,0.007112922,0.007377718,79.95694,0,0.12,0.293,0.301,0.004,0.019,0.006,0.004
"2018-07-13 02:00:00",52943,13.14,26.25,16.58667,16.63,16.77,16.62,16.19,3.834741,0.4162553,0,0.4288082,0,0,0.008544805,0.006396023,0.009083442,80.92924,0,0.12,0.293,0.301,0.004,0.018,0.006,0.004
"2018-07-13 02:10:00",52944,13.15,26.18,16.51613,16.59,16.75,16.61,16.2,3.832166,0.4125,0,0.4270201,0,0,0.006150519,0.0104719,0.01015109,81.92281,0,0.12,0.293,0.301,0.003,0.019,0.006,0.004
"2018-07-13 02:20:00",52945,13.13,26.1,16.43138,16.56,16.72,16.59,16.18,3.838246,0.4229073,0,0.4388223,0,0,0.007057422,0.01496349,0.01155928,82.10104,0,0.12,0.293,0.301,0.003,0.018,0.006,0.004
